"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"84","Kyle Pitts",ATL,"TE8","66","89","84.1","6.0"
"85","Rob Gronkowski",TB,"TE9","76","108","87.5","9.3"
"86","Emmanuel Sanders",BUF,"WR45","65","104","87.7","11.3"
"87","Christian Kirk",ARI,"WR46","76","96","88.4","5.3"
"88","Sony Michel",LAR,"RB33","78","110","88.8","9.5"
"89","Rondale Moore",ARI,"WR47","76","131","90.8","18.1"
"90","Darrell Henderson Jr.",LAR,"RB34","50","136","93.8","31.9"
"91","Devin Singletary",BUF,"RB35","80","108","93.9","7.3"
"92","Tony Pollard",DAL,"RB36","75","101","94.5","6.9"
"93","Henry Ruggs III",LV,"WR48","91","106","94.7","4.4"
"94","Darnell Mooney",CHI,"WR49","90","116","95.2","6.3"
"95","DeVante Parker",MIA,"WR50","89","115","95.8","7.3"
"96","Laviska Shenault Jr.",JAC,"WR51","91","129","96.2","9.7"
"97","Nelson Agholor",NE,"WR52","91","115","100.7","7.5"
"98","Michael Carter",NYJ,"RB37","73","113","101.5","9.4"
"99","Mecole Hardman",KC,"WR53","96","124","102.8","7.7"
"100","Dallas Goedert",PHI,"TE10","85","111","103.5","10.0"
"101","Kenyan Drake",LV,"RB38","83","130","104.5","13.2"
"102","Tyler Higbee",LAR,"TE11","86","111","105.2","8.4"
"103","Terrace Marshall Jr.",CAR,"WR54","92","128","106.1","8.6"
"104","Dalvin Cook",MIN,"RB39","18","191","68.0","50.2"
"105","Will Fuller V",MIA,"WR55","97","127","108.0","7.9"
"106","Latavius Murray",BAL,"RB40","85","142","109.4","12.9"
"107","Sammy Watkins",BAL,"WR56","100","127","109.5","7.2"
"108","J.D. McKissic",WAS,"RB41","104","141","111.2","9.2"
"109","James Conner",ARI,"RB42","101","135","112.7","11.6"
"110","Hunter Renfrow",LV,"WR57","100","120","113.7","5.5"
"111","Robert Tonyan",GB,"TE12","106","136","114.7","6.8"
"112","Sterling Shepard",NYG,"WR58","49","113","78.0","17.8"
"113","Zach Pascal",IND,"WR59","102","121","116.3","6.2"
"114","Jalen Reagor",PHI,"WR60","102","147","116.5","12.1"
"115","Jared Cook",LAC,"TE13","107","132","117.4","6.3"
"116","Marquez Valdes-Scantling",GB,"WR61","102","137","117.8","9.7"
"117","Bryan Edwards",LV,"WR62","112","123","119.5","3.3"
"118","A.J. Green",ARI,"WR63","114","129","119.8","3.7"
"119","Mark Ingram II",HOU,"RB43","107","151","121.4","14.4"
"120","K.J. Osborn",MIN,"WR64","114","133","123.2","5.3"
"121","Marquez Callaway",NO,"WR65","96","127","107.0","9.9"
"122","Cordarrelle Patterson",ATL,"RB44","59","108","90.9","15.1"
"123","Mike Gesicki",MIA,"TE14","116","135","127.5","5.9"
"124","Josh Jacobs",LV,"RB45","37","180","112.1","52.3"
"125","Van Jefferson",LAR,"WR66","123","140","128.3","3.9"
"126","Peyton Barber",LV,"RB46","101","187","130.7","26.1"
"127","Tyler Conklin",MIN,"TE15","110","141","131.6","10.2"
"128","Austin Hooper",CLE,"TE16","109","147","132.7","9.6"
"129","Ronald Jones II",TB,"RB47","118","187","132.9","19.5"
"130","Giovani Bernard",TB,"RB48","118","154","134.1","10.4"
"131","Gabriel Davis",BUF,"WR67","123","203","134.2","20.5"
"132","Dawson Knox",BUF,"TE17","110","144","134.2","8.6"
"133","Hunter Henry",NE,"TE18","131","139","135.2","2.1"
"134","Kenneth Gainwell",PHI,"RB49","107","154","135.4","14.4"
"135","Elijah Mitchell",SF,"RB50","67","168","122.7","31.4"
"136","Jonnu Smith",NE,"TE19","132","144","140.2","2.9"
"137","Quintez Cephus",DET,"WR68","121","139","125.4","4.8"
"138","Dalton Schultz",DAL,"TE20","134","161","145.7","6.5"
"139","Ty Johnson",NYJ,"RB51","108","177","145.8","15.6"
"140","Gerald Everett",SEA,"TE21","135","161","145.8","6.7"
"141","DeSean Jackson",LAR,"WR69","120","188","146.2","18.1"
"142","AJ Dillon",GB,"RB52","131","184","146.4","16.3"
"143","Adam Humphries",WAS,"WR70","120","160","137.3","13.3"
"144","Cole Kmet",CHI,"TE22","140","157","151.8","6.0"
"145","Evan Engram",NYG,"TE23","125","174","152.0","16.0"
"146","James Washington",PIT,"WR71","123","214","141.5","23.7"
"147","Malcolm Brown",MIA,"RB53","121","176","155.7","13.8"
"148","Elijah Moore",NYJ,"WR72","125","146","131.1","5.5"
"149","Cedrick Wilson Jr.",DAL,"WR73","126","174","147.4","14.8"
"150","Allen Lazard",GB,"WR74","137","169","150.7","8.8"
"151","Darius Slayton",NYG,"WR75","128","150","135.7","8.5"
"152","David Njoku",CLE,"TE24","149","183","164.4","9.8"
"153","Carlos Hyde",JAC,"RB54","147","185","165.7","11.3"
"154","David Johnson",HOU,"RB55","122","179","167.2","17.0"
"155","Quez Watkins",PHI,"WR76","130","149","139.8","5.2"
"156","Royce Freeman",CAR,"RB56","134","196","170.0","20.0"
"157","A.J. Brown",TEN,"WR77","63","277","126.3","54.6"
"158","Anthony Miller",HOU,"WR78","130","211","171.6","22.6"
"159","Kendrick Bourne",NE,"WR79","128","170","147.4","12.0"
"160","Tony Jones Jr.",NO,"RB57","141","192","174.9","14.9"
"161","Dyami Brown",WAS,"WR80","131","163","149.0","7.2"
"162","Pat Freiermuth",PIT,"TE25","140","201","164.3","15.0"
"163","Jack Doyle",IND,"TE26","137","182","165.1","12.5"
"164","Darrel Williams",KC,"RB58","139","186","177.3","13.7"
"165","Blake Jarwin",DAL,"TE27","150","189","166.1","9.7"
"166","Jalen Guyton",LAC,"WR81","138","194","166.7","13.7"
"167","Parris Campbell",IND,"WR82","139","183","152.9","12.7"
"168","Zach Ertz",PHI,"TE28","152","200","167.8","11.8"
"169","Amon-Ra St. Brown",DET,"WR83","150","175","158.4","6.8"
"170","Kalif Raymond",DET,"WR84","147","180","159.4","8.9"
"171","Donovan Peoples-Jones",CLE,"WR85","151","183","160.4","11.3"
"172","Olamide Zaccheaus",ATL,"WR86","149","180","161.2","11.1"
"173","Damien Williams",CHI,"RB59","155","222","186.6","16.1"
"174","Kyle Juszczyk",SF,"RB60","152","241","188.2","24.2"
"175","Demarcus Robinson",KC,"WR87","158","171","164.7","3.6"
"176","Salvon Ahmed",MIA,"RB61","152","223","189.3","17.7"
"177","Deonte Harris",NO,"WR88","149","208","166.0","14.1"
"178","Phillip Lindsay",HOU,"RB62","148","206","179.5","13.5"
"179","Diontae Johnson",PIT,"WR89","55","213","153.1","47.5"
"180","Chester Rogers",TEN,"WR90","148","186","170.4","13.6"
"181","Byron Pringle",KC,"WR91","165","187","171.4","5.5"
"182","Maxx Williams",ARI,"TE29","159","181","171.8","7.3"
"183","Collin Johnson",NYG,"WR92","170","224","182.4","14.2"
"184","Anthony Schwartz",CLE,"WR93","172","205","183.3","10.7"
"185","Chris Conley",HOU,"WR94","151","191","169.8","11.2"
"186","Demetric Felton",CLE,"RB63","163","244","206.6","18.9"
"187","Adam Trautman",NO,"TE30","157","198","186.3","11.5"
"188","Rashard Higgins",CLE,"WR95","166","198","173.4","9.2"
"189","Eric Ebron",PIT,"TE31","173","214","187.4","10.9"
"190","Braxton Berrios",NYJ,"WR96","146","212","174.4","16.4"
"191","Kadarius Toney",NYG,"WR97","170","257","190.6","23.5"
"192","J.J. Taylor",NE,"RB64","160","291","212.2","28.7"
"193","Juwan Johnson",NO,"TE32","177","219","194.4","11.6"
"194","Larry Rountree III",LAC,"RB65","185","204","195.9","4.2"
"195","Greg Ward",PHI,"WR98","187","212","196.2","9.0"
"196","Jeremy McNichols",TEN,"RB66","190","207","199.1","6.2"
"197","Devonta Freeman",BAL,"RB67","189","262","210.7","19.1"
"198","Dan Arnold",JAC,"TE33","173","236","190.3","17.3"
"199","Albert Okwuegbunam",DEN,"TE34","184","196","190.6","3.3"
"200","Randall Cobb",GB,"WR99","179","216","193.0","9.8"
"201","Freddie Swain",SEA,"WR100","170","199","179.2","9.8"
"202","Nick Westbrook-Ikhine",TEN,"WR101","151","213","182.1","25.4"
"203","Justin Jackson",LAC,"RB68","186","229","207.7","13.0"
"204","Samaje Perine",CIN,"RB69","196","228","209.6","8.6"
"205","Jake Funk",LAR,"RB70","161","293","218.9","28.2"
"206","Brandon Bolden",NE,"RB71","122","261","210.6","42.0"
"207","Travis Homer",SEA,"RB72","162","321","220.3","34.5"
"208","Tevin Coleman",NYJ,"RB73","141","252","220.8","38.1"
"209","Auden Tate",CIN,"WR102","174","240","202.1","18.4"
"210","Hayden Hurst",ATL,"TE35","193","231","202.1","10.8"
"211","Chris Evans",CIN,"RB74","165","294","223.1","27.4"
"212","Alex Collins",SEA,"RB75","193","263","222.2","17.1"
"213","Mohamed Sanu Sr.",SF,"WR103","194","213","202.7","6.5"
"214","Ty Montgomery",NO,"RB76","206","267","228.7","15.3"
"215","Devin Duvernay",BAL,"WR104","202","234","209.0","9.2"
"216","Trinity Benson",DET,"WR105","205","220","209.4","4.2"
"217","Joshua Palmer",LAC,"WR106","194","256","210.6","20.3"
"218","Jerick McKinnon",KC,"RB77","209","248","226.3","11.3"
"219","Tyler Johnson",TB,"WR107","158","215","191.4","20.4"
"220","Trent Sherfield",SF,"WR108","204","235","211.5","9.4"
"221","Ameer Abdullah",MIN,"RB78","200","347","237.1","38.5"
"222","Rex Burkhead",HOU,"RB79","222","254","236.8","8.7"
"223","DeeJay Dallas",SEA,"RB80","190","299","237.0","27.9"
"224","Benny Snell Jr.",PIT,"RB81","216","328","239.2","31.9"
"225","Rhamondre Stevenson",NE,"RB82","191","309","240.0","28.9"
"226","Anthony Firkser",TEN,"TE36","168","199","186.7","11.1"
"227","Albert Wilson",MIA,"WR109","209","254","221.8","13.9"
"228","Preston Williams",MIA,"WR110","207","271","222.3","20.0"
"229","Alec Ingold",LV,"RB83","222","266","237.2","16.4"
"230","Jacob Hollister",JAC,"TE37","178","225","198.8","16.9"
"231","Jordan Akins",HOU,"TE38","182","215","201.2","12.1"
"232","Tyler Kroft",NYJ,"TE39","199","214","204.0","5.5"
"233","Kylin Hill",GB,"RB84","228","265","243.4","12.9"
"234","Harrison Bryant",CLE,"TE40","179","227","205.0","15.9"
"235","Donald Parham Jr.",LAC,"TE41","192","258","221.7","23.1"
"236","Tommy Tremble",CAR,"TE42","167","260","205.8","28.7"
"237","Marlon Mack",IND,"RB85","220","252","234.8","13.3"
"238","D'Ernest Johnson",CLE,"RB86","235","263","245.6","9.5"
"239","Russell Gage",ATL,"WR111","164","220","191.6","23.3"
"240","Mo Alie-Cox",IND,"TE43","208","228","215.7","8.2"
"241","Trenton Cannon",SF,"RB87","224","283","243.9","20.7"
"242","C.J. Uzomah",CIN,"TE44","195","215","205.2","8.3"
"243","Marquise Goodwin",CHI,"WR112","181","233","207.0","18.9"
"244","Jaret Patterson",WAS,"RB88","238","292","251.1","17.7"
"245","Jacques Patrick",SF,"RB89","234","282","252.8","15.7"
"246","Gary Brightwell",NYG,"RB90","242","310","260.7","22.9"
"247","Ryan Griffin",NYJ,"TE45","147","258","212.6","38.3"
"248","Devontae Booker",NYG,"RB91","239","302","253.5","19.7"
"249","Boston Scott",PHI,"RB92","229","303","254.4","25.9"
"250","C.J. Ham",MIN,"RB93","231","293","245.1","21.1"
"251","Ian Thomas",CAR,"TE46","139","250","216.0","41.5"
"252","Foster Moreau",LV,"TE47","98","267","218.0","61.5"
"253","Pharaoh Brown",HOU,"TE48","146","259","219.8","38.9"
"254","Jimmy Graham",CHI,"TE49","127","269","221.2","50.7"
"255","Cameron Brate",TB,"TE50","199","238","222.8","13.4"
"256","Kenny Stills",NO,"WR113","121","243","201.5","47.4"
"257","Will Dissly",SEA,"TE51","217","245","229.6","10.0"
"258","Geoff Swaim",TEN,"TE52","209","246","230.4","13.8"
"259","Kerryon Johnson",SF,"RB94","240","304","257.1","21.8"
"260","Patrick Ricard",BAL,"RB95","243","257","246.8","5.2"
"261","O.J. Howard",TB,"TE53","218","259","233.4","13.9"
"262","Dare Ogunbowale",JAC,"RB96","233","304","259.1","28.6"
"263","Kyle Rudolph",NYG,"TE54","216","257","236.4","14.7"
"264","Chris Hogan",NO,"WR114","213","256","236.8","14.6"
"265","Damiere Byrd",CHI,"WR115","188","238","217.8","18.4"
"266","Jordan Wilkins",IND,"RB97","236","346","267.3","39.5"
"267","MyCole Pruitt",TEN,"TE55","148","285","242.4","48.5"
"268","Kalen Ballage",PIT,"RB98","237","325","265.4","33.9"
"269","James White",NE,"RB99","227","279","242.8","19.3"
"270","Cam Sims",WAS,"WR116","217","239","224.3","8.8"
"271","Matt Breida",BUF,"RB100","242","338","272.1","34.4"
"272","Zay Jones",LV,"WR117","209","247","232.8","15.0"
"273","Brandon Zylstra",CAR,"WR118","232","246","237.3","5.3"
"274","Chris Herndon IV",MIN,"TE56","226","337","263.0","39.3"
"275","Scotty Miller",TB,"WR119","190","374","259.8","69.6"
"276","Mike Thomas",CIN,"WR120","219","316","255.8","38.0"
"277","Darren Fells",DET,"TE57","237","271","256.5","12.8"
"278","Denzel Mims",NYJ,"WR121","216","383","272.0","65.6"
"279","Diontae Spencer",DEN,"WR122","221","256","237.3","14.4"
"280","Keelan Cole Sr.",NYJ,"WR123","216","349","265.3","52.5"
"281","Jamison Crowder",NYJ,"WR124","165","234","199.5","34.5"
"282","Keith Smith",ATL,"RB101","230","268","247.0","15.8"
"283","Blake Bell",KC,"TE58","246","286","271.0","15.8"
"284","Durham Smythe",MIA,"TE59","261","294","273.3","12.7"
"285","Tajae Sharpe",ATL,"WR125","230","281","261.3","22.4"
"286","Elijhaa Penny",NYG,"RB102","249","273","262.7","10.1"
"287","Lee Smith",ATL,"TE60","259","282","267.0","10.6"
"288","D'Wayne Eskridge",SEA,"WR126","220","271","245.5","25.5"
"289","Chris Manhertz",JAC,"TE61","238","385","295.3","64.2"
"290","Cameron Batson",TEN,"WR127","245","258","251.5","6.5"
"291","Ray-Ray McCloud",PIT,"WR128","227","395","300.0","70.3"
"292","Josh Oliver",BAL,"TE62","269","295","278.7","11.6"
"293","Drew Sample",CIN,"TE63","270","291","279.7","8.7"
"294","Andy Janovich",CLE,"RB103","245","324","281.3","32.6"
"295","Luke Farrell",JAC,"TE64","239","329","283.0","36.8"
"296","Isaiah McKenzie",BUF,"WR129","248","274","261.0","13.0"
"297","Penny Hart",SEA,"WR130","261","263","262.0","1.0"
"298","Tommy Hudson",TEN,"TE65","265","394","309.0","60.1"
"299","Tommy Sweeney",BUF,"TE66","249","363","300.0","47.3"
"300","Marcedes Lewis",GB,"TE67","270","298","288.0","12.8"
"301","Ricky Seals-Jones",WAS,"TE68","274","355","302.0","37.5"
"302","Kylen Granson",IND,"TE69","272","366","306.0","42.5"
"303","Khalil Herbert",CHI,"RB104","242","312","277.0","35.0"
"304","Eric Saubert",DEN,"TE70","276","278","277.0","1.0"
"305","Kaden Smith",NYG,"TE71","261","308","291.7","21.7"
"306","Kendall Hinton",DEN,"WR131","240","339","289.5","49.5"
"307","Dwayne Washington",NO,"RB105","248","320","284.0","36.0"
"308","Adam Shaheen",MIA,"TE72","273","295","284.0","11.0"
"309","James Proche II",BAL,"WR132","253","351","302.0","49.0"
"310","Demetrius Harris",ARI,"TE73","281","297","289.0","8.0"
"311","Derek Carrier",LV,"TE74","275","311","293.0","18.0"
"312","Willie Snead IV",LV,"WR133","285","301","293.0","8.0"
"313","Noah Gray",KC,"TE75","279","343","310.3","26.1"
"314","Hunter Long",MIA,"TE76","277","411","334.7","56.3"
"315","Amari Rodgers",GB,"WR134","275","340","307.5","32.5"
"316","Josh Reynolds",TEN,"WR135","276","336","306.0","30.0"
"317","Tylan Wallace",BAL,"WR136","280","387","333.5","53.5"
"318","Simi Fehoko",DAL,"WR137","284","365","324.5","40.5"
"319","Breshad Perriman",CHI,"WR138","286","369","327.5","41.5"
"320","Ross Dwelley",SF,"TE77","289","333","311.0","22.0"
"321","Devin Asiasi",NE,"TE78","297","404","350.5","53.5"
"322","Mike Strachan",IND,"WR139","300","398","349.0","49.0"
"323","Gunner Olszewski",NE,"WR140","310","332","321.0","11.0"
"324","Tre' McKitty",LAC,"TE79","311","326","318.5","7.5"
"325","Andy Isabella",ARI,"WR141","312","373","342.5","30.5"
"326","Brycen Hopkins",LAR,"TE80","313","406","359.5","46.5"
"327","Ihmir Smith-Marsette",MIN,"WR142","314","356","335.0","21.0"
"328","Tutu Atwell",LAR,"WR143","315","379","347.0","32.0"
"329","Racey McMath",TEN,"WR144","318","350","334.0","16.0"
"330","Brevin Jordan",HOU,"TE81","319","393","356.0","37.0"
"331","John Bates",WAS,"TE82","320","405","362.5","42.5"
