"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"59","Miles Sanders",PHI,"RB25","56","69","60.2","4.2"
"60","T.J. Hockenson",DET,"TE3","59","64","60.5","1.6"
"61","Trey Sermon",SF,"RB26","56","68","62.1","4.5"
"62","Jakobi Meyers",NE,"WR33","57","65","62.5","2.1"
"63","George Kittle",SF,"TE4","61","73","64.1","3.1"
"64","Zack Moss",BUF,"RB27","53","82","64.2","10.3"
"65","Kenny Golladay",NYG,"WR34","63","72","67.2","3.0"
"66","Emmanuel Sanders",BUF,"WR35","65","76","67.7","3.0"
"67","Latavius Murray",BAL,"RB28","65","78","68.1","4.1"
"68","Michael Pittman Jr.",IND,"WR36","63","72","68.9","2.4"
"69","Laviska Shenault Jr.",JAC,"WR37","67","74","70.6","2.2"
"70","Tee Higgins",CIN,"WR38","43","137","71.2","29.4"
"71","Melvin Gordon III",DEN,"RB29","62","81","71.6","4.8"
"72","Jaylen Waddle",MIA,"WR39","67","79","71.7","3.4"
"73","Mark Andrews",BAL,"TE5","62","76","72.4","3.6"
"74","Mike Davis",ATL,"RB30","69","81","72.9","4.7"
"75","Cole Beasley",BUF,"WR40","71","77","74.2","2.2"
"76","DeVante Parker",MIA,"WR41","70","87","75.5","3.9"
"77","Samaje Perine",CIN,"RB31","56","105","76.4","14.9"
"78","Darnell Mooney",CHI,"WR42","73","81","76.5","1.9"
"79","Robby Anderson",CAR,"WR43","75","83","78.9","1.8"
"80","Javonte Williams",DEN,"RB32","68","85","80.2","4.0"
"81","Henry Ruggs III",LV,"WR44","78","87","80.3","2.7"
"82","JuJu Smith-Schuster",PIT,"WR45","76","93","82.1","5.7"
"83","Christian Kirk",ARI,"WR46","79","95","83.5","4.2"
"84","Jamaal Williams",DET,"RB33","71","89","83.9","4.5"
"85","Tony Pollard",DAL,"RB34","84","90","85.7","2.1"
"86","Tim Patrick",DEN,"WR47","78","92","86.5","4.0"
"87","Kyle Pitts",ATL,"TE6","80","94","86.5","3.1"
"88","Rondale Moore",ARI,"WR48","80","103","88.6","5.6"
"89","Devin Singletary",BUF,"RB35","85","103","89.2","4.5"
"90","A.J. Green",ARI,"WR49","80","102","92.2","6.7"
"91","Brandon Aiyuk",SF,"WR50","83","97","92.2","3.9"
"92","Michael Carter",NYJ,"RB36","90","98","92.5","3.4"
"93","Hunter Renfrow",LV,"WR51","83","96","93.0","4.3"
"94","Dawson Knox",BUF,"TE7","86","105","93.4","5.5"
"95","Jamison Crowder",NYJ,"WR52","80","100","95.1","6.2"
"96","Nelson Agholor",NE,"WR53","88","101","95.2","3.1"
"97","Nyheim Hines",IND,"RB37","90","117","99.7","7.1"
"98","Mecole Hardman",KC,"WR54","97","108","99.8","2.8"
"99","K.J. Osborn",MIN,"WR55","87","114","99.9","7.0"
"100","Noah Fant",DEN,"TE8","91","113","100.2","7.6"
"101","Mike Gesicki",MIA,"TE9","91","113","100.7","7.3"
"102","Van Jefferson",LAR,"WR56","96","108","100.8","3.3"
"103","Kenneth Gainwell",PHI,"RB38","96","105","100.8","2.7"
"104","James Conner",ARI,"RB39","89","114","102.5","5.7"
"105","Tyler Higbee",LAR,"TE10","91","113","103.2","6.1"
"106","Marquez Callaway",NO,"WR57","100","109","103.8","3.1"
"107","Sammy Watkins",BAL,"WR58","102","107","105.5","2.0"
"108","Jalen Reagor",PHI,"WR59","102","110","108.1","1.9"
"109","Dallas Goedert",PHI,"TE11","95","112","108.5","4.4"
"110","Dalton Schultz",DAL,"TE12","104","115","111.7","2.7"
"111","Bryan Edwards",LV,"WR60","101","123","112.8","6.4"
"112","Quintez Cephus",DET,"WR61","107","122","113.4","5.1"
"113","Zach Pascal",IND,"WR62","112","118","113.5","2.1"
"114","Kadarius Toney",NYG,"WR63","100","136","115.3","10.4"
"115","Curtis Samuel",WAS,"WR64","113","119","115.8","2.0"
"116","Hunter Henry",NE,"TE13","115","121","116.4","2.1"
"117","Nick Westbrook-Ikhine",TEN,"WR65","110","122","116.8","4.1"
"118","J.D. McKissic",WAS,"RB40","106","129","118.4","5.5"
"119","Randall Cobb",GB,"WR66","110","127","118.8","5.1"
"120","Tyler Conklin",MIN,"TE14","116","128","119.9","3.5"
"121","Terrace Marshall Jr.",CAR,"WR67","112","124","120.9","3.6"
"122","Kenyan Drake",LV,"RB41","113","134","121.2","4.9"
"123","Robert Tonyan",GB,"TE15","116","129","123.0","4.0"
"124","Myles Gaskin",MIA,"RB42","106","135","124.5","10.2"
"125","Allen Lazard",GB,"WR68","124","132","125.9","2.4"
"126","Kendrick Bourne",NE,"WR69","118","133","126.1","4.9"
"127","Jonnu Smith",NE,"TE16","116","143","126.5","7.4"
"128","Quez Watkins",PHI,"WR70","125","131","127.2","1.8"
"129","Jared Cook",LAC,"TE17","123","149","132.3","7.6"
"130","Chester Rogers",TEN,"WR71","131","141","133.8","2.6"
"131","Zach Ertz",PHI,"TE18","127","149","133.8","5.7"
"132","Kalif Raymond",DET,"WR72","125","144","134.0","6.7"
"133","Malcolm Brown",MIA,"RB43","130","145","134.7","5.0"
"134","Cedrick Wilson Jr.",DAL,"WR73","125","143","135.3","4.9"
"135","Alexander Mattison",MIN,"RB44","130","139","135.8","2.3"
"136","Evan Engram",NYG,"TE19","132","143","135.9","3.2"
"137","AJ Dillon",GB,"RB45","119","144","136.7","6.0"
"138","Deonte Harris",NO,"WR74","133","141","137.2","3.5"
"139","Darrel Williams",KC,"RB46","121","153","139.1","9.0"
"140","Austin Hooper",CLE,"TE20","128","145","139.2","4.0"
"141","Sony Michel",LAR,"RB47","130","153","141.0","7.4"
"142","Cameron Brate",TB,"TE21","132","154","141.4","6.6"
"143","DeSean Jackson",LAR,"WR75","124","177","142.7","12.6"
"144","Amon-Ra St. Brown",DET,"WR76","140","151","143.2","2.6"
"145","Maxx Williams",ARI,"TE22","140","156","145.2","5.3"
"146","Ronald Jones II",TB,"RB48","132","152","145.2","6.9"
"147","James Washington",PIT,"WR77","142","151","147.5","2.6"
"148","Gabriel Davis",BUF,"WR78","147","151","148.1","1.5"
"149","Olamide Zaccheaus",ATL,"WR79","135","155","148.4","5.7"
"150","Anthony Miller",HOU,"WR80","148","158","150.2","2.5"
"151","Mark Ingram II",HOU,"RB49","139","155","151.2","4.9"
"152","Alex Collins",SEA,"RB50","133","171","151.5","9.5"
"153","Blake Jarwin",DAL,"TE23","145","164","151.8","5.7"
"154","Cole Kmet",CHI,"TE24","150","161","156.4","2.8"
"155","Josh Reynolds",TEN,"WR81","127","194","158.5","21.1"
"156","C.J. Uzomah",CIN,"TE25","156","168","158.8","3.1"
"157","David Johnson",HOU,"RB51","153","167","158.9","3.2"
"158","Freddie Swain",SEA,"WR82","151","169","159.9","5.9"
"159","Demarcus Robinson",KC,"WR83","151","174","160.9","7.5"
"160","Byron Pringle",KC,"WR84","146","184","162.5","12.2"
"161","Ty Johnson",NYJ,"RB52","155","179","163.1","6.0"
"162","Jeremy McNichols",TEN,"RB53","159","169","165.0","2.8"
"163","Kyle Juszczyk",SF,"RB54","152","175","166.2","7.1"
"164","Anthony Firkser",TEN,"TE26","160","208","167.3","12.9"
"165","Royce Freeman",CAR,"RB55","158","177","168.8","4.2"
"166","Parris Campbell",IND,"WR85","161","178","169.2","4.2"
"167","Pat Freiermuth",PIT,"TE27","157","186","170.4","10.2"
"168","Adam Humphries",WAS,"WR86","152","187","170.9","11.3"
"169","Le'Veon Bell",BAL,"RB56","158","198","172.0","11.1"
"170","Juwan Johnson",NO,"TE28","164","189","174.1","8.5"
"171","Brandon Bolden",NE,"RB57","153","194","174.4","9.8"
"172","Rashard Higgins",CLE,"WR87","170","192","176.0","6.2"
"173","Larry Rountree III",LAC,"RB58","171","188","178.9","6.1"
"174","Tevin Coleman",NYJ,"RB59","166","214","180.8","14.0"
"175","Braxton Berrios",NYJ,"WR88","154","190","171.6","11.0"
"176","David Njoku",CLE,"TE29","164","185","173.6","6.5"
"177","Phillip Lindsay",HOU,"RB60","172","199","185.2","8.8"
"178","Jack Doyle",IND,"TE30","164","210","176.3","11.8"
"179","Will Dissly",SEA,"TE31","167","221","185.4","15.2"
"180","Peyton Barber",LV,"RB61","152","219","187.4","17.3"
"181","Mo Alie-Cox",IND,"TE32","137","221","178.8","23.4"
"182","Chris Evans",CIN,"RB62","172","237","187.9","17.3"
"183","Jalen Guyton",LAC,"WR89","166","202","180.0","10.9"
"184","Donovan Peoples-Jones",CLE,"WR90","158","205","184.2","12.2"
"185","Mohamed Sanu Sr.",SF,"WR91","180","199","184.6","6.1"
"186","Keelan Cole Sr.",NYJ,"WR92","187","224","194.2","11.2"
"187","Anthony Schwartz",CLE,"WR93","184","194","187.8","3.6"
"188","John Ross",NYG,"WR94","174","212","189.8","12.0"
"189","Devin Duvernay",BAL,"WR95","182","205","190.4","6.9"
"190","Ricky Seals-Jones",WAS,"TE33","162","193","181.6","11.2"
"191","Khalil Herbert",CHI,"RB63","180","256","199.4","20.0"
"192","Justin Jackson",LAC,"RB64","184","240","200.8","17.1"
"193","Chris Conley",HOU,"WR96","175","207","193.1","7.7"
"194","Dan Arnold",JAC,"TE34","185","215","194.3","10.4"
"195","Trinity Benson",DET,"WR97","192","208","195.5","5.5"
"196","Salvon Ahmed",MIA,"RB65","186","234","205.0","13.1"
"197","Ty Montgomery",NO,"RB66","179","218","208.4","9.8"
"198","Dare Ogunbowale",JAC,"RB67","200","227","210.7","6.9"
"199","Collin Johnson",NYG,"WR98","157","246","196.2","27.1"
"200","Demetric Felton",CLE,"RB68","181","242","212.2","19.3"
"201","Joe Mixon",CIN,"RB69","40","252","189.3","54.2"
"202","Devonta Freeman",BAL,"RB70","195","240","208.3","11.7"
"203","Auden Tate",CIN,"WR99","194","207","201.7","4.2"
"204","Eric Ebron",PIT,"TE35","185","228","202.0","12.8"
"205","Travis Homer",SEA,"RB71","199","219","210.5","5.8"
"206","Marlon Mack",IND,"RB72","184","237","217.1","12.6"
"207","A.J. Brown",TEN,"WR100","161","207","184.3","16.4"
"208","Julio Jones",TEN,"WR101","165","211","188.6","15.1"
"209","Ty'Son Williams",BAL,"RB73","199","264","216.5","16.7"
"210","Sterling Shepard",NYG,"WR102","166","210","190.8","14.4"
"211","Albert Wilson",MIA,"WR103","187","213","202.2","8.2"
"212","Kenny Stills",NO,"WR104","192","233","204.4","11.6"
"213","Chase Claypool",PIT,"WR105","171","223","195.3","15.2"
"214","Carlos Hyde",JAC,"RB74","207","263","222.3","14.4"
"215","Wayne Gallman Jr.",ATL,"RB75","183","244","224.1","15.3"
"216","Jerick McKinnon",KC,"RB76","217","246","224.8","8.7"
"217","Tyler Johnson",TB,"WR106","195","245","219.1","15.5"
"218","Elijah Mitchell",SF,"RB77","184","287","219.6","26.8"
"219","Dyami Brown",WAS,"WR107","174","240","204.3","16.9"
"220","Greg Ward",PHI,"WR108","198","254","223.0","14.5"
"221","Benny Snell Jr.",PIT,"RB78","220","243","230.3","8.8"
"222","J.J. Taylor",NE,"RB79","205","269","232.1","22.1"
"223","Devontae Booker",NYG,"RB80","218","267","233.3","13.8"
"224","Jacques Patrick",SF,"RB81","224","257","234.2","10.8"
"225","Darius Slayton",NYG,"WR109","204","229","210.3","8.2"
"226","Kylin Hill",GB,"RB82","225","263","239.2","14.5"
"227","Jake Funk",LAR,"RB83","227","277","246.3","18.4"
"228","DeeJay Dallas",SEA,"RB84","230","274","246.4","15.0"
"229","Jaret Patterson",WAS,"RB85","232","272","247.9","16.3"
"230","O.J. Howard",TB,"TE36","197","230","210.7","13.1"
"231","Rodney Smith",CAR,"RB86","228","259","239.1","10.8"
"232","Tommy Tremble",CAR,"TE37","206","227","213.7","8.1"
"233","Gerald Everett",SEA,"TE38","150","227","199.0","27.0"
"234","Alec Ingold",LV,"RB87","231","296","251.7","22.6"
"235","Rex Burkhead",HOU,"RB88","226","298","242.8","21.1"
"236","Adam Trautman",NO,"TE39","193","225","217.0","11.4"
"237","Albert Okwuegbunam",DEN,"TE40","201","224","217.2","7.7"
"238","Ameer Abdullah",MIN,"RB89","233","294","252.4","21.0"
"239","Marquise Goodwin",CHI,"WR110","196","212","204.0","6.5"
"240","Trent Sherfield",SF,"WR111","205","254","231.4","19.6"
"241","Gary Brightwell",NYG,"RB90","234","306","248.3","21.8"
"242","Rob Gronkowski",TB,"TE41","113","228","188.8","44.7"
"243","Ian Thomas",CAR,"TE42","213","231","225.7","6.3"
"244","C.J. Ham",MIN,"RB91","236","309","250.7","22.4"
"245","Tyron Johnson",JAC,"WR112","200","241","214.2","14.9"
"246","Boston Scott",PHI,"RB92","235","286","254.8","17.7"
"247","Patrick Ricard",BAL,"RB93","238","311","253.1","22.2"
"248","Tavon Austin",JAC,"WR113","203","238","217.2","14.1"
"249","Jordan Wilkins",IND,"RB94","236","308","252.9","21.8"
"250","D'Ernest Johnson",CLE,"RB95","238","299","259.8","20.7"
"251","Logan Thomas",WAS,"TE43","179","220","200.3","15.6"
"252","Tyler Kroft",NYJ,"TE44","213","226","220.2","5.7"
"253","Harrison Bryant",CLE,"TE45","202","242","220.4","16.3"
"254","Trenton Cannon",SF,"RB96","240","310","254.9","22.0"
"255","Kyle Rudolph",NYG,"TE46","231","239","233.5","3.0"
"256","Kalen Ballage",PIT,"RB97","239","293","258.8","17.5"
"257","Racey McMath",TEN,"WR114","209","261","236.3","21.1"
"258","Rashod Bateman",BAL,"WR115","173","192","179.7","8.7"
"259","Cameron Batson",TEN,"WR116","210","244","227.2","14.0"
"260","Donald Parham Jr.",LAC,"TE47","221","237","229.2","6.1"
"261","Hayden Hurst",ATL,"TE48","225","233","229.6","3.4"
"262","Jordan Akins",HOU,"TE49","228","233","230.2","2.3"
"263","C.J. Board",NYG,"WR117","212","242","219.8","12.8"
"264","Pharaoh Brown",HOU,"TE50","228","239","234.8","4.2"
"265","Ryan Griffin",NYJ,"TE51","215","228","220.3","5.2"
"266","Jacob Hollister",JAC,"TE52","220","227","223.0","2.7"
"267","Jakeem Grant Sr.",CHI,"WR118","222","253","234.0","11.5"
"268","Joshua Palmer",LAC,"WR119","204","239","219.7","14.5"
"269","Jimmy Graham",CHI,"TE53","229","266","250.0","14.0"
"270","Zay Jones",LV,"WR120","211","241","221.3","13.9"
"271","Rhamondre Stevenson",NE,"RB98","244","305","268.8","22.6"
"272","Dwayne Washington",NO,"RB99","243","302","266.6","23.6"
"273","Denzel Mims",NYJ,"WR121","218","264","245.8","16.9"
"274","Cam Sims",WAS,"WR122","223","247","231.3","11.1"
"275","Chris Hogan",NO,"WR123","219","271","250.3","19.1"
"276","Kendall Hinton",DEN,"WR124","229","250","236.3","9.7"
"277","Geoff Swaim",TEN,"TE54","233","246","237.7","5.9"
"278","Tommy Hudson",TEN,"TE55","237","248","241.0","5.0"
"279","Ryan Nall",CHI,"RB100","244","312","267.2","24.1"
"280","Foster Moreau",LV,"TE56","239","257","245.3","8.3"
"281","Damiere Byrd",CHI,"WR125","240","255","245.3","6.8"
"282","N'Keal Harry",NE,"WR126","242","256","247.0","6.4"
"283","MyCole Pruitt",TEN,"TE57","246","258","250.3","5.4"
"284","Ashton Dulin",IND,"WR127","247","260","251.7","5.9"
"285","Luke Farrell",JAC,"TE58","248","262","253.0","6.4"
"286","Mike Strachan",IND,"WR128","249","261","253.3","5.4"
"287","Tajae Sharpe",ATL,"WR129","251","267","256.7","7.3"
"288","Keith Smith",ATL,"RB101","240","272","257.3","13.2"
"289","Ray-Ray McCloud",PIT,"WR130","254","270","259.7","7.3"
"290","Chris Manhertz",JAC,"TE59","257","265","260.0","3.6"
"291","Chris Herndon IV",MIN,"TE60","236","288","269.8","19.9"
"292","Brandon Zylstra",CAR,"WR131","256","278","263.7","10.1"
"293","Ross Dwelley",SF,"TE61","262","268","264.3","2.6"
"294","Noah Brown",DAL,"WR132","261","280","267.7","8.7"
"295","Stephen Anderson",LAC,"TE62","265","273","268.0","3.6"
"296","Kylen Granson",IND,"TE63","266","275","269.3","4.0"
"297","Marcus Kemp",KC,"WR133","264","281","270.0","7.8"
"298","Josh Oliver",BAL,"TE64","267","276","270.3","4.0"
"299","Marcedes Lewis",GB,"TE65","270","282","274.3","5.4"
"300","Kaden Smith",NYG,"TE66","272","283","276.0","5.0"
"301","Darren Fells",DET,"TE67","273","284","277.0","5.0"
"302","Lee Smith",ATL,"TE68","276","285","279.3","4.0"
"303","Derek Carrier",LV,"TE69","278","289","282.0","5.0"
"304","Tommy Sweeney",BUF,"TE70","279","290","283.0","5.0"
"305","Blake Bell",KC,"TE71","282","291","285.3","4.0"
"306","Noah Gray",KC,"TE72","283","292","286.3","4.0"
"307","Josiah Deguara",GB,"TE73","284","295","288.0","5.0"
"308","Durham Smythe",MIA,"TE74","285","297","289.3","5.4"
"309","Demetrius Harris",ARI,"TE75","286","300","291.0","6.4"
"310","Adam Shaheen",MIA,"TE76","289","301","293.3","5.4"
"311","Colby Parkinson",SEA,"TE77","291","303","295.0","5.7"
"312","Drew Sample",CIN,"TE78","292","304","296.0","5.7"
"313","Cethan Carter",MIA,"TE79","293","307","297.7","6.6"
