"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"50","Emmanuel Sanders",BUF,"WR30","44","57","50.9","2.4"
"51","Zack Moss",BUF,"RB18","43","62","51.9","5.9"
"52","Darrel Williams",KC,"RB19","40","64","53.5","6.0"
"53","Marvin Jones Jr.",JAC,"WR31","53","59","55.5","1.5"
"54","Tyler Boyd",CIN,"WR32","51","63","55.8","2.9"
"55","Javonte Williams",DEN,"RB20","49","66","56.5","4.4"
"56","Damien Harris",NE,"RB21","38","80","56.7","9.3"
"57","Allen Robinson II",CHI,"WR33","52","69","58.9","4.0"
"58","Jakobi Meyers",NE,"WR34","52","63","59.1","3.0"
"59","Chase Edmonds",ARI,"RB22","48","71","59.3","6.3"
"60","Odell Beckham Jr.",CLE,"WR35","56","68","59.5","2.9"
"61","Myles Gaskin",MIA,"RB23","43","71","60.6","7.8"
"62","Kadarius Toney",NYG,"WR36","52","82","62.1","6.8"
"63","Melvin Gordon III",DEN,"RB24","53","71","62.8","4.2"
"64","Devontae Booker",NYG,"RB25","43","104","63.8","13.3"
"65","Jaylen Waddle",MIA,"WR37","60","74","64.1","3.4"
"66","Tim Patrick",DEN,"WR38","60","82","68.1","5.6"
"67","T.J. Hockenson",DET,"TE4","66","83","68.9","3.6"
"68","Laviska Shenault Jr.",JAC,"WR39","60","82","69.3","4.0"
"69","Dawson Knox",BUF,"TE5","63","81","71.1","4.4"
"70","Jamaal Williams",DET,"RB26","65","80","72.7","4.0"
"71","Tony Pollard",DAL,"RB27","65","89","73.8","4.5"
"72","Mike Gesicki",MIA,"TE6","66","85","74.7","4.5"
"73","Darnell Mooney",CHI,"WR40","68","95","75.2","5.1"
"74","Henry Ruggs III",LV,"WR41","69","89","77.8","6.1"
"75","Rondale Moore",ARI,"WR42","62","94","78.0","7.3"
"76","Noah Fant",DEN,"TE7","70","81","78.4","2.1"
"77","Latavius Murray",BAL,"RB28","66","102","78.9","8.3"
"78","Hunter Renfrow",LV,"WR43","68","88","80.4","4.0"
"79","Miles Sanders",PHI,"RB29","64","99","81.9","8.8"
"80","Dalton Schultz",DAL,"TE8","72","89","82.7","3.5"
"81","Cole Beasley",BUF,"WR44","69","90","82.9","4.8"
"82","Robby Anderson",CAR,"WR45","77","95","85.5","3.3"
"83","Christian Kirk",ARI,"WR46","82","96","86.8","3.4"
"84","Alexander Mattison",MIN,"RB30","37","115","88.0","20.5"
"85","Tyler Higbee",LAR,"TE9","79","99","88.4","4.8"
"86","Mecole Hardman",KC,"WR47","84","101","88.5","3.4"
"87","Zach Ertz",PHI,"TE10","76","104","88.8","8.4"
"88","A.J. Green",ARI,"WR48","84","97","89.5","2.5"
"89","Hunter Henry",NE,"TE11","81","104","91.3","5.7"
"90","Amon-Ra St. Brown",DET,"WR49","87","106","92.7","4.5"
"91","Van Jefferson",LAR,"WR50","87","105","92.8","3.5"
"92","Alex Collins",SEA,"RB31","65","121","93.0","15.4"
"93","James Conner",ARI,"RB32","75","108","93.6","8.4"
"94","Nelson Agholor",NE,"WR51","90","109","95.8","5.1"
"95","Jalen Reagor",PHI,"WR52","91","109","97.1","5.3"
"96","Khalil Herbert",CHI,"RB33","49","132","97.5","23.4"
"97","Devin Singletary",BUF,"RB34","71","121","98.1","13.8"
"98","Zach Pascal",IND,"WR53","93","115","98.9","5.4"
"99","Jared Cook",LAC,"TE12","85","114","101.4","6.0"
"100","J.D. McKissic",WAS,"RB35","72","113","102.1","9.1"
"101","Ricky Seals-Jones",WAS,"TE13","79","121","102.2","7.2"
"102","Nyheim Hines",IND,"RB36","90","113","102.7","5.3"
"103","Randall Cobb",GB,"WR54","95","116","103.2","5.8"
"104","K.J. Osborn",MIN,"WR55","95","117","104.0","6.4"
"105","Kenneth Gainwell",PHI,"RB37","88","129","104.5","6.5"
"106","Quez Watkins",PHI,"WR56","93","124","105.2","6.3"
"107","Damien Williams",CHI,"RB38","36","184","59.9","29.6"
"108","Kendrick Bourne",NE,"WR57","97","118","107.8","5.0"
"109","AJ Dillon",GB,"RB39","94","115","108.5","5.4"
"110","Kalif Raymond",DET,"WR58","97","130","111.2","7.6"
"111","Terrace Marshall Jr.",CAR,"WR59","106","134","113.7","7.3"
"112","Bryan Edwards",LV,"WR60","102","125","114.6","6.3"
"113","David Johnson",HOU,"RB40","109","131","116.8","5.1"
"114","Tyler Conklin",MIN,"TE14","104","126","119.1","4.8"
"115","Mark Ingram II",HOU,"RB41","113","131","119.2","5.7"
"116","John Ross",NYG,"WR61","92","176","122.0","20.6"
"117","Evan Engram",NYG,"TE15","114","138","122.3","7.0"
"118","Dan Arnold",JAC,"TE16","102","140","122.5","7.9"
"119","Parris Campbell",IND,"WR62","107","163","124.0","14.0"
"120","Adam Humphries",WAS,"WR63","110","152","124.7","10.1"
"121","Robert Tonyan",GB,"TE17","114","140","127.0","5.7"
"122","Chris Conley",HOU,"WR64","112","150","127.9","10.3"
"123","Sony Michel",LAR,"RB42","114","148","128.6","9.3"
"124","Chuba Hubbard",CAR,"RB43","72","175","128.8","21.1"
"125","Cedrick Wilson Jr.",DAL,"WR65","116","157","129.3","10.5"
"126","DeSean Jackson",LAR,"WR66","115","159","129.6","11.4"
"127","Malcolm Brown",MIA,"RB44","118","164","131.2","11.8"
"128","Freddie Swain",SEA,"WR67","118","157","132.4","12.4"
"129","Preston Williams",MIA,"WR68","116","160","133.0","11.7"
"130","Allen Lazard",GB,"WR69","121","159","134.1","9.8"
"131","Rashard Higgins",CLE,"WR70","124","155","134.6","8.1"
"132","Jonnu Smith",NE,"TE18","124","143","134.7","3.7"
"133","Jerick McKinnon",KC,"RB45","113","172","135.3","18.0"
"134","David Njoku",CLE,"TE19","114","142","135.5","5.1"
"135","Mo Alie-Cox",IND,"TE20","127","151","139.0","5.3"
"136","Ronald Jones II",TB,"RB46","126","170","140.6","10.1"
"137","Donovan Peoples-Jones",CLE,"WR71","128","164","141.7","9.5"
"138","Cameron Brate",TB,"TE21","127","151","142.1","4.9"
"139","Austin Hooper",CLE,"TE22","136","164","142.3","5.7"
"140","James Washington",PIT,"WR72","121","163","144.4","12.8"
"141","Chester Rogers",TEN,"WR73","126","171","145.4","12.4"
"142","Giovani Bernard",TB,"RB47","106","179","145.7","14.6"
"143","Josh Reynolds",TEN,"WR74","117","188","146.3","14.5"
"144","Cole Kmet",CHI,"TE23","141","158","146.4","4.8"
"145","DeVante Parker",MIA,"WR75","68","207","133.4","42.5"
"146","C.J. Uzomah",CIN,"TE24","136","163","147.3","5.8"
"147","Sterling Shepard",NYG,"WR76","68","207","135.0","46.4"
"148","Anthony Firkser",TEN,"TE25","142","167","149.6","5.8"
"149","Brandon Bolden",NE,"RB48","121","191","150.6","17.1"
"150","Ty'Son Williams",BAL,"RB49","115","183","152.6","18.8"
"151","Pat Freiermuth",PIT,"TE26","143","177","155.0","8.9"
"152","DeAndre Carter",WAS,"WR77","112","181","142.8","18.3"
"153","Jeremy McNichols",TEN,"RB50","130","183","156.7","13.3"
"154","Byron Pringle",KC,"WR78","139","187","156.9","12.8"
"155","Demarcus Robinson",KC,"WR79","144","184","158.0","10.2"
"156","Jalen Guyton",LAC,"WR80","147","181","158.3","6.6"
"157","Kenyan Drake",LV,"RB51","126","199","159.1","16.1"
"158","Gabriel Davis",BUF,"WR81","125","184","155.4","14.4"
"159","Devin Duvernay",BAL,"WR82","142","178","156.0","8.6"
"160","Julio Jones",TEN,"WR83","57","195","138.2","49.4"
"161","Rashod Bateman",BAL,"WR84","111","194","159.6","22.2"
"162","Jack Doyle",IND,"TE27","149","198","166.0","9.6"
"163","Chris Carson",SEA,"RB52","71","235","141.4","48.5"
"164","Sammy Watkins",BAL,"WR85","94","220","135.3","35.9"
"165","Josh Gordon",KC,"WR86","145","251","164.0","18.1"
"166","Blake Jarwin",DAL,"TE28","153","196","171.0","12.1"
"167","Tavon Austin",JAC,"WR87","144","192","166.2","11.8"
"168","Carlos Hyde",JAC,"RB53","161","204","174.8","11.0"
"169","Salvon Ahmed",MIA,"RB54","166","190","175.1","7.0"
"170","Albert Wilson",MIA,"WR88","133","204","163.8","14.3"
"171","Chris Moore",HOU,"WR89","139","186","161.3","12.2"
"172","Trinity Benson",DET,"WR90","156","186","167.7","7.9"
"173","Phillip Lindsay",HOU,"RB55","168","198","179.1","6.7"
"174","Rhamondre Stevenson",NE,"RB56","140","203","181.8","14.1"
"175","Jamal Agnew",JAC,"WR91","138","201","165.3","13.6"
"176","Chris Evans",CIN,"RB57","126","226","182.4","24.8"
"177","Eric Ebron",PIT,"TE29","167","212","185.5","12.3"
"178","DeeJay Dallas",SEA,"RB58","169","225","189.4","14.6"
"179","Will Dissly",SEA,"TE30","158","222","184.9","16.0"
"180","O.J. Howard",TB,"TE31","151","206","180.1","15.8"
"181","KhaDarel Hodge",DET,"WR92","143","187","168.4","9.4"
"182","Marlon Mack",IND,"RB59","153","215","192.1","14.5"
"183","Ray-Ray McCloud",PIT,"WR93","162","207","182.9","10.7"
"184","Marquise Goodwin",CHI,"WR94","172","204","183.5","7.3"
"185","Kendall Hinton",DEN,"WR95","155","194","173.4","10.0"
"186","Greg Ward",PHI,"WR96","169","210","180.0","10.1"
"187","Collin Johnson",NYG,"WR97","162","292","180.2","24.1"
"188","Darius Slayton",NYG,"WR98","117","232","180.6","28.7"
"189","Travis Homer",SEA,"RB60","172","265","196.8","16.9"
"190","Ian Thomas",CAR,"TE32","174","208","187.8","8.3"
"191","Tyler Johnson",TB,"WR99","166","211","186.1","9.6"
"192","Gerald Everett",SEA,"TE33","140","236","181.8","23.9"
"193","Devonta Freeman",BAL,"RB61","177","218","202.8","10.1"
"194","Samaje Perine",CIN,"RB62","126","228","183.1","21.7"
"195","Tommy Tremble",CAR,"TE34","188","212","195.7","5.2"
"196","Larry Rountree III",LAC,"RB63","175","238","208.2","12.6"
"197","Anthony Schwartz",CLE,"WR100","165","232","189.2","15.2"
"198","Demetric Felton",CLE,"RB64","177","302","213.8","24.2"
"199","Auden Tate",CIN,"WR101","162","234","186.6","17.3"
"200","N'Keal Harry",NE,"WR102","184","220","198.0","8.8"
"201","Gary Brightwell",NYG,"RB65","176","250","211.1","16.5"
"202","Benny Snell Jr.",PIT,"RB66","189","242","215.5","10.4"
"203","Royce Freeman",CAR,"RB67","189","278","219.5","23.0"
"204","Marcus Johnson",TEN,"WR103","162","218","197.1","12.3"
"205","Joshua Kelley",LAC,"RB68","176","285","212.4","21.9"
"206","Peyton Barber",LV,"RB69","190","293","220.9","21.3"
"207","Donald Parham Jr.",LAC,"TE35","166","217","192.4","13.6"
"208","Anthony Miller",PIT,"WR104","155","211","182.2","16.0"
"209","Le'Veon Bell",BAL,"RB70","182","255","212.4","17.6"
"210","Mack Hollins",MIA,"WR105","182","254","202.3","14.0"
"211","C.J. Board",NYG,"WR106","180","224","202.3","10.0"
"212","Joshua Palmer",LAC,"WR107","194","230","207.9","7.7"
"213","Jaret Patterson",WAS,"RB71","202","243","222.0","10.1"
"214","Tyron Johnson",JAC,"WR108","181","243","209.5","13.1"
"215","Ameer Abdullah",MIN,"RB72","192","257","224.2","14.7"
"216","Kylin Hill",GB,"RB73","204","300","231.1","20.5"
"217","Kalen Ballage",PIT,"RB74","200","287","234.5","21.3"
"218","Justin Jackson",LAC,"RB75","200","289","231.8","21.7"
"219","Kenny Golladay",NYG,"WR109","94","277","180.6","39.4"
"220","Jordan Akins",HOU,"TE36","176","212","194.2","12.1"
"221","Pharaoh Brown",HOU,"TE37","179","208","195.4","8.3"
"222","Alec Ingold",LV,"RB76","210","259","231.3","15.2"
"223","Dare Ogunbowale",JAC,"RB77","205","283","232.2","21.3"
"224","Jalen Richard",LV,"RB78","213","290","242.5","23.0"
"225","Patrick Ricard",BAL,"RB79","212","280","235.0","17.8"
"226","C.J. Ham",MIN,"RB80","212","271","238.9","15.4"
"227","Elijhaa Penny",NYG,"RB81","209","291","243.6","23.2"
"228","James Proche II",BAL,"WR110","170","230","195.8","17.3"
"229","Curtis Samuel",WAS,"WR111","163","210","188.5","17.9"
"230","Boston Scott",PHI,"RB82","214","303","246.9","27.9"
"231","Harrison Bryant",CLE,"TE38","191","244","206.5","15.1"
"232","Cullen Gillaspia",NYG,"RB83","218","288","244.9","25.5"
"233","J.J. Taylor",NE,"RB84","217","290","246.8","24.5"
"234","Ryan Nall",CHI,"RB85","180","291","242.9","28.4"
"235","MyCole Pruitt",TEN,"TE39","207","244","222.5","10.9"
"236","Demetrius Harris",ARI,"TE40","201","254","215.9","13.7"
"237","Jacob Hollister",JAC,"TE41","197","246","219.7","12.8"
"238","Brandon Zylstra",CAR,"WR112","182","255","215.7","19.3"
"239","Kylen Granson",IND,"TE42","203","249","223.9","13.1"
"240","Kyle Rudolph",NYG,"TE43","204","228","218.2","8.0"
"241","Dede Westbrook",MIN,"WR113","192","224","209.0","9.4"
"242","Jake Funk",LAR,"RB86","223","299","252.1","28.0"
"243","Damiere Byrd",CHI,"WR114","188","236","206.1","14.1"
"244","Noah Brown",DAL,"WR115","186","257","218.1","18.3"
"245","D'Ernest Johnson",CLE,"RB87","224","312","257.7","30.0"
"246","Saquon Barkley",NYG,"RB88","210","282","233.6","18.6"
"247","Jimmy Graham",CHI,"TE44","219","250","234.3","9.3"
"248","Eric Saubert",DEN,"TE45","220","262","234.4","10.7"
"249","Anthony McFarland Jr.",PIT,"RB89","231","299","253.6","26.3"
"250","Zay Jones",LV,"WR116","214","252","227.4","12.9"
"251","Gabe Nabers",LAC,"RB90","235","300","262.8","26.8"
"252","Danny Amendola",HOU,"WR117","152","273","211.6","38.8"
"253","Marcedes Lewis",GB,"TE46","228","269","242.9","9.7"
"254","Darrell Daniels",ARI,"TE47","211","271","243.8","19.6"
"255","Stephen Anderson",LAC,"TE48","223","263","243.8","13.7"
"256","Durham Smythe",MIA,"TE49","216","253","238.6","10.9"
"257","Foster Moreau",LV,"TE50","217","268","238.6","13.2"
"258","Dyami Brown",WAS,"WR118","188","244","218.8","18.7"
"259","Josh Oliver",BAL,"TE51","225","254","244.8","7.5"
"260","Dax Milne",WAS,"WR119","209","281","237.6","22.9"
"261","Isaiah McKenzie",BUF,"WR120","203","263","238.8","17.1"
"262","Geoff Swaim",TEN,"TE52","237","264","248.8","7.9"
"263","Penny Hart",SEA,"WR121","211","280","232.7","21.5"
"264","Willie Snead IV",LV,"WR122","223","267","242.8","13.7"
"265","Darren Fells",DET,"TE53","228","285","254.3","17.9"
"266","Jakeem Grant Sr.",CHI,"WR123","210","310","249.9","29.4"
"267","Blake Bell",KC,"TE54","248","273","254.1","7.2"
"268","Michael Burton",KC,"RB91","236","301","265.0","25.2"
"269","Isaiah Ford",MIA,"WR124","215","296","251.9","26.1"
"270","Rex Burkhead",HOU,"RB92","237","304","259.6","25.5"
"271","Matt Breida",BUF,"RB93","238","311","262.6","27.3"
"272","Chris Manhertz",JAC,"TE55","252","276","263.0","8.7"
"273","Jake Kumerow",BUF,"WR125","236","282","263.7","13.9"
"274","T.Y. Hilton",IND,"WR126","109","288","199.2","67.8"
"275","Kaden Smith",NYG,"TE56","246","268","257.1","7.8"
"276","Alex Erickson",CAR,"WR127","237","298","257.2","16.5"
"277","Drew Sample",CIN,"TE57","246","276","257.8","8.4"
"278","Tommy Sweeney",BUF,"TE58","233","281","259.9","13.8"
"279","Chris Herndon IV",MIN,"TE59","258","279","269.3","6.7"
"280","Diontae Spencer",DEN,"WR128","235","292","264.4","16.5"
"281","Mike Boone",DEN,"RB94","213","298","246.4","24.7"
"282","J.J. Arcega-Whiteside",PHI,"WR129","230","306","273.3","21.6"
"283","Zach Gentry",PIT,"TE60","260","281","267.2","5.8"
"284","Rodney Smith",FA,"RB95","231","303","249.7","22.6"
"285","Colby Parkinson",SEA,"TE61","250","319","268.1","19.6"
"286","Antony Auclair",HOU,"TE62","265","304","274.8","11.5"
"287","Equanimeous St. Brown",GB,"WR130","236","284","263.9","17.7"
"288","Josiah Deguara",GB,"TE63","262","283","273.4","8.1"
"289","Adam Shaheen",MIA,"TE64","261","282","273.9","6.8"
"290","Luke Farrell",JAC,"TE65","261","290","274.6","7.4"
"291","K.J. Hill Jr.",LAC,"WR131","243","301","275.9","18.1"
"292","Ashton Dulin",IND,"WR132","222","276","241.6","21.6"
"293","Ben Ellefson",MIN,"TE66","265","293","280.4","8.5"
"294","Tom Kennedy",DET,"WR133","147","297","242.6","53.7"
"295","Jesper Horsted",CHI,"TE67","267","335","288.6","17.9"
"296","Jody Fortson",KC,"WR134","222","299","263.3","28.7"
"297","Johnny Mundt",LAR,"TE68","268","299","285.8","11.4"
"298","Jack Stoll",PHI,"TE69","233","270","253.2","16.2"
"299","Cameron Batson",TEN,"WR135","215","323","258.0","40.9"
"300","Mike Strachan",IND,"WR136","238","308","270.2","25.2"
"301","Nick Westbrook-Ikhine",TEN,"WR137","154","320","241.8","65.2"
"302","Amari Rodgers",GB,"WR138","250","297","271.5","15.4"
"303","John Bates",WAS,"TE70","269","283","274.2","5.2"
"304","Cethan Carter",MIA,"TE71","268","302","288.6","10.2"
"305","David Moore",DEN,"WR139","184","313","251.3","55.7"
"306","Noah Gray",KC,"TE72","269","293","274.6","9.2"
"307","Cody White",PIT,"WR140","206","317","262.5","47.0"
"308","Andre Roberts",HOU,"WR141","235","334","277.0","37.2"
"309","Reggie Gilliam",BUF,"RB96","241","314","278.8","26.8"
"310","Tre' McKitty",LAC,"TE73","235","305","287.6","26.5"
"311","Jakob Johnson",NE,"RB97","242","319","288.8","25.7"
"312","Davion Davis",HOU,"WR142","242","328","289.8","32.8"
"313","Cam Sims",WAS,"WR143","247","322","283.3","31.5"
"314","Khari Blasingame",TEN,"RB98","243","324","292.8","27.7"
"315","Derek Watt",PIT,"RB99","244","325","293.8","27.4"
"316","Kalif Jackson",MIA,"TE74","251","306","275.0","23.0"
"317","Ross Travis",ARI,"TE75","272","309","286.7","16.1"
"318","Miles Boykin",BAL,"WR144","252","330","303.0","30.6"
"319","Jacob Harris",LAR,"TE76","301","331","309.0","11.2"
"320","Eric Tomlinson",BAL,"TE77","296","310","302.0","5.9"
"321","Nick Bowers",LV,"TE78","299","312","306.7","5.6"
"322","Antonio Gandy-Golden",WAS,"WR145","294","326","309.3","13.1"
"323","Sammis Reyes",WAS,"TE79","305","318","309.7","5.9"
"324","Mitchell Wilcox",CIN,"TE80","301","316","310.3","6.7"
"325","Colin Thompson",CAR,"TE81","304","321","313.3","7.0"
"326","Trenton Irwin",CIN,"WR146","307","327","317.0","8.2"
"327","Malik Taylor",GB,"WR147","309","332","323.0","10.0"
