"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"37","Chase Claypool",PIT,"WR21","35","47","40.4","2.4"
"38","Elijah Mitchell",SF,"RB15","27","58","40.8","8.7"
"39","Courtland Sutton",DEN,"WR22","34","47","41.4","3.0"
"40","Mark Andrews",BAL,"TE3","22","54","41.9","6.5"
"41","Jaylen Waddle",MIA,"WR23","33","56","42.2","4.5"
"42","Devontae Booker",NYG,"RB16","34","53","42.6","5.5"
"43","Emmanuel Sanders",BUF,"WR24","39","60","44.9","4.3"
"44","Zack Moss",BUF,"RB17","34","54","45.3","4.9"
"45","Jerry Jeudy",DEN,"WR25","42","64","46.9","4.9"
"46","Kyle Pitts",ATL,"TE4","39","57","47.2","5.1"
"47","Myles Gaskin",MIA,"RB18","34","65","47.6","7.8"
"48","Chase Edmonds",ARI,"RB19","38","53","49.4","3.6"
"49","Cole Beasley",BUF,"WR26","44","62","50.9","4.5"
"50","Kadarius Toney",NYG,"WR27","41","64","51.6","6.5"
"51","Jarvis Landry",CLE,"WR28","42","67","53.6","7.4"
"52","Hunter Renfrow",LV,"WR29","41","76","54.6","8.0"
"53","Dallas Goedert",PHI,"TE5","48","60","56.0","2.4"
"54","Mike Gesicki",MIA,"TE6","45","82","56.4","6.7"
"55","Boston Scott",PHI,"RB20","38","78","57.6","8.9"
"56","Darrel Williams",KC,"RB21","45","80","57.6","9.4"
"57","DeVonta Smith",PHI,"WR30","44","70","57.7","5.2"
"58","Marvin Jones Jr.",JAC,"WR31","49","73","59.0","6.9"
"59","Tyler Boyd",CIN,"WR32","54","68","60.0","3.3"
"60","Christian Kirk",ARI,"WR33","51","71","60.3","5.5"
"61","Khalil Herbert",CHI,"RB22","37","94","60.9","15.8"
"62","Melvin Gordon III",DEN,"RB23","53","71","62.8","4.0"
"63","Van Jefferson",LAR,"WR34","50","74","63.1","5.5"
"64","Javonte Williams",DEN,"RB24","53","75","64.9","4.9"
"65","Jakobi Meyers",NE,"WR35","57","73","64.9","4.0"
"66","Jamison Crowder",NYJ,"WR36","56","80","66.7","5.6"
"67","Dalton Schultz",DAL,"TE7","57","86","69.8","6.3"
"68","James Conner",ARI,"RB25","62","82","71.0","5.1"
"69","Darnell Mooney",CHI,"WR37","64","81","72.8","4.3"
"70","Rashod Bateman",BAL,"WR38","62","96","73.4","7.5"
"71","Christian McCaffrey",CAR,"RB26","13","209","57.6","51.5"
"72","Rondale Moore",ARI,"WR39","60","100","74.8","8.8"
"73","AJ Dillon",GB,"RB27","65","98","77.5","8.0"
"74","George Kittle",SF,"TE8","63","95","77.8","9.0"
"75","Jeremy McNichols",TEN,"RB28","60","101","77.9","11.2"
"76","Marquez Callaway",NO,"WR40","70","89","78.8","4.4"
"77","Mecole Hardman",KC,"WR41","71","98","80.5","5.8"
"78","Allen Robinson II",CHI,"WR42","71","100","81.2","7.0"
"79","Tim Patrick",DEN,"WR43","76","97","83.9","5.0"
"80","Tony Pollard",DAL,"RB29","71","104","84.1","10.1"
"81","Devin Singletary",BUF,"RB30","74","98","84.3","6.7"
"82","Laviska Shenault Jr.",JAC,"WR44","77","96","84.3","4.4"
"83","Bryan Edwards",LV,"WR45","74","129","84.7","14.2"
"84","Chuba Hubbard",CAR,"RB31","38","133","85.0","22.2"
"85","Tyler Higbee",LAR,"TE9","72","95","86.4","5.7"
"86","Hunter Henry",NE,"TE10","72","113","90.5","7.9"
"87","Carlos Hyde",JAC,"RB32","59","131","91.1","19.6"
"88","Mike Davis",ATL,"RB33","68","108","91.6","9.4"
"89","Zach Ertz",ARI,"TE11","75","114","92.5","6.3"
"90","Adrian Peterson",TEN,"RB34","76","107","92.9","6.8"
"91","Zach Pascal",IND,"WR46","79","119","94.4","12.0"
"92","Russell Gage",ATL,"WR47","81","121","95.5","9.8"
"93","Brandon Aiyuk",SF,"WR48","68","126","96.4","14.7"
"94","Nelson Agholor",NE,"WR49","78","115","96.4","8.8"
"95","Jamal Agnew",JAC,"WR50","69","119","98.5","10.2"
"96","Kenny Golladay",NYG,"WR51","71","179","98.7","26.3"
"97","Jared Cook",LAC,"TE12","88","125","102.6","11.4"
"98","Ty Johnson",NYJ,"RB35","89","116","102.7","5.7"
"99","Julio Jones",TEN,"WR52","56","242","88.7","41.8"
"100","Robby Anderson",CAR,"WR53","86","121","103.8","8.0"
"101","Pat Freiermuth",PIT,"TE13","89","121","104.1","9.7"
"102","D'Ernest Johnson",CLE,"RB36","77","125","104.2","8.2"
"103","Nyheim Hines",IND,"RB37","95","116","104.6","5.7"
"104","Tajae Sharpe",ATL,"WR54","84","130","104.6","11.9"
"105","Devonta Freeman",BAL,"RB38","76","144","104.9","14.4"
"106","C.J. Uzomah",CIN,"TE14","92","122","106.3","9.7"
"107","Tyler Conklin",MIN,"TE15","87","122","106.9","9.1"
"108","Kenneth Gainwell",PHI,"RB39","92","142","107.8","10.5"
"109","Dan Arnold",JAC,"TE16","90","122","108.0","8.1"
"110","Elijah Moore",NYJ,"WR55","86","126","108.4","10.6"
"111","K.J. Osborn",MIN,"WR56","90","129","110.6","8.9"
"112","Darius Slayton",NYG,"WR57","86","137","111.2","13.8"
"113","Evan Engram",NYG,"TE17","95","126","112.6","8.2"
"114","Kenyan Drake",LV,"RB40","88","133","114.4","10.8"
"115","David Johnson",HOU,"RB41","88","146","115.8","14.8"
"116","Albert Okwuegbunam",DEN,"TE18","89","192","109.5","18.0"
"117","Kendrick Bourne",NE,"WR58","103","128","116.3","5.8"
"118","Jordan Howard",PHI,"RB42","98","148","117.9","12.8"
"119","Quez Watkins",PHI,"WR59","100","139","118.1","8.9"
"120","Mark Ingram II",NO,"RB43","103","137","119.5","9.2"
"121","Nico Collins",HOU,"WR60","109","131","121.3","4.8"
"122","Mo Alie-Cox",IND,"TE19","111","138","122.1","5.3"
"123","Derrick Gore",KC,"RB44","88","150","125.1","18.0"
"124","Tre'Quan Smith",NO,"WR61","119","138","125.8","4.3"
"125","Allen Lazard",GB,"WR62","90","160","126.1","11.5"
"126","Randall Cobb",GB,"WR63","86","160","126.9","15.9"
"127","Cole Kmet",CHI,"TE20","123","137","127.4","4.9"
"128","Salvon Ahmed",MIA,"RB45","101","153","129.5","13.3"
"129","Cedrick Wilson Jr.",DAL,"WR64","105","187","134.9","17.3"
"130","Gabriel Davis",BUF,"WR65","124","154","135.7","7.8"
"131","Jonnu Smith",NE,"TE21","123","158","136.0","9.5"
"132","Samaje Perine",CIN,"RB46","113","153","137.0","9.9"
"133","Keelan Cole Sr.",NYJ,"WR66","128","160","137.8","7.6"
"134","Marquez Valdes-Scantling",GB,"WR67","104","181","138.4","17.3"
"135","Deonte Harris",NO,"WR68","105","180","138.6","16.4"
"136","David Njoku",CLE,"TE22","128","161","138.9","7.7"
"137","Tommy Sweeney",BUF,"TE23","123","182","142.6","13.2"
"138","Sony Michel",LAR,"RB47","119","159","142.9","8.6"
"139","JaMycal Hasty",SF,"RB48","118","173","145.7","10.0"
"140","Byron Pringle",KC,"WR69","127","162","140.4","8.9"
"141","Brandon Bolden",NE,"RB49","135","162","146.2","5.5"
"142","Rex Burkhead",HOU,"RB50","135","162","146.7","5.2"
"143","Jalen Reagor",PHI,"WR70","126","187","141.6","12.0"
"144","Alexander Mattison",MIN,"RB51","127","162","148.5","8.0"
"145","Austin Hooper",CLE,"TE24","133","170","149.4","9.7"
"146","Rashard Higgins",CLE,"WR71","129","171","145.7","9.4"
"147","Donovan Peoples-Jones",CLE,"WR72","78","196","127.4","27.8"
"148","Phillip Lindsay",HOU,"RB52","127","181","152.1","12.7"
"149","Rhamondre Stevenson",NE,"RB53","133","178","154.2","9.2"
"150","Le'Veon Bell",BAL,"RB54","127","182","154.7","13.4"
"151","Danny Amendola",HOU,"WR73","131","167","150.5","9.8"
"152","Hayden Hurst",ATL,"TE25","137","185","156.3","9.4"
"153","Ty'Son Williams",BAL,"RB55","124","180","156.9","13.2"
"154","Adam Trautman",NO,"TE26","135","182","158.6","10.4"
"155","Olamide Zaccheaus",ATL,"WR74","139","193","154.1","11.9"
"156","Demarcus Robinson",KC,"WR75","135","181","154.7","10.0"
"157","DeAndre Hopkins",ARI,"WR76","24","195","89.5","49.7"
"158","Denzel Mims",NYJ,"WR77","129","199","159.3","16.2"
"159","John Ross",NYG,"WR78","127","208","161.2","16.7"
"160","Nick Westbrook-Ikhine",TEN,"WR79","150","233","167.7","18.0"
"161","Terrace Marshall Jr.",CAR,"WR80","143","197","167.8","11.8"
"162","James Washington",PIT,"WR81","143","172","162.7","6.0"
"163","David Montgomery",CHI,"RB56","63","237","118.4","43.0"
"164","Jalen Guyton",LAC,"WR82","144","177","160.7","6.3"
"165","Zay Jones",LV,"WR83","121","173","143.6","16.2"
"166","Jordan Akins",HOU,"TE27","135","198","172.0","14.2"
"167","Kyle Juszczyk",SF,"RB57","150","207","171.5","13.2"
"168","Jerick McKinnon",KC,"RB58","148","211","173.3","14.9"
"169","Mohamed Sanu Sr.",SF,"WR84","140","194","170.6","12.5"
"170","Mack Hollins",MIA,"WR85","120","220","171.0","19.1"
"171","Anthony Firkser",TEN,"TE28","158","194","176.6","12.0"
"172","Jack Doyle",IND,"TE29","156","198","176.7","9.8"
"173","Scottie Phillips",HOU,"RB59","133","208","172.1","19.2"
"174","Chris Conley",HOU,"WR86","164","213","175.4","11.8"
"175","Marquise Goodwin",CHI,"WR87","154","214","172.9","9.3"
"176","Tommy Tremble",CAR,"TE30","161","196","183.2","8.5"
"177","Foster Moreau",LV,"TE31","157","215","183.3","12.0"
"178","Marcedes Lewis",GB,"TE32","160","207","189.6","9.8"
"179","Anthony Schwartz",CLE,"WR88","166","209","182.6","10.8"
"180","Chester Rogers",TEN,"WR89","166","206","183.3","9.8"
"181","Donald Parham Jr.",LAC,"TE33","165","215","193.1","10.1"
"182","Marcus Johnson",TEN,"WR90","155","244","179.3","16.1"
"183","Elijhaa Penny",NYG,"RB60","162","240","190.4","16.4"
"184","Ashton Dulin",IND,"WR91","149","221","183.3","17.3"
"185","Larry Rountree III",LAC,"RB61","162","232","189.4","13.6"
"186","Jeff Wilson Jr.",SF,"RB62","118","302","174.2","38.7"
"187","Ameer Abdullah",CAR,"RB63","161","223","187.2","16.3"
"188","Ray-Ray McCloud",PIT,"WR92","172","227","191.5","14.0"
"189","Chris Moore",HOU,"WR93","172","248","186.8","13.9"
"190","Devin Duvernay",BAL,"WR94","165","227","187.2","15.0"
"191","Joshua Kelley",LAC,"RB64","171","249","204.5","17.7"
"192","Josh Reynolds",TEN,"WR95","165","253","187.6","20.4"
"193","Jalen Richard",LV,"RB65","173","263","205.7","14.8"
"194","Dare Ogunbowale",JAC,"RB66","171","260","210.9","20.9"
"195","Joshua Palmer",LAC,"WR96","183","221","195.0","9.1"
"196","Equanimeous St. Brown",GB,"WR97","161","305","202.4","34.8"
"197","Kenny Stills",NO,"WR98","177","251","203.5","19.0"
"198","Tyler Kroft",NYJ,"TE34","162","205","194.8","10.3"
"199","Benny Snell Jr.",PIT,"RB67","181","267","215.0","21.4"
"200","Demetric Felton",CLE,"RB68","162","224","192.0","18.0"
"201","Patrick Laird",MIA,"RB69","202","254","217.5","13.6"
"202","Trey Sermon",SF,"RB70","151","253","214.3","26.7"
"203","Devine Ozigbo",JAC,"RB71","145","298","222.6","25.8"
"204","Albert Wilson",MIA,"WR99","180","255","209.8","17.4"
"205","Anthony McFarland Jr.",PIT,"RB72","199","256","221.2","17.6"
"206","Josh Gordon",KC,"WR100","169","253","204.4","18.7"
"207","Kyle Rudolph",NYG,"TE35","182","219","199.7","8.0"
"208","Kalen Ballage",PIT,"RB73","195","264","220.0","18.8"
"209","D'Onta Foreman",TEN,"RB74","143","261","199.5","30.1"
"210","Dontrell Hilliard",TEN,"RB75","179","297","220.6","25.8"
"211","La'Mical Perine",NYJ,"RB76","204","278","227.2","17.9"
"212","C.J. Ham",MIN,"RB77","198","256","223.2","15.4"
"213","Josiah Deguara",GB,"TE36","184","225","197.6","9.8"
"214","Ryan Nall",CHI,"RB78","194","269","220.8","22.4"
"215","Geoff Swaim",TEN,"TE37","179","222","194.7","9.0"
"216","Michael Gallup",DAL,"WR101","78","229","153.6","39.2"
"217","Brevin Jordan",HOU,"TE38","188","225","200.1","8.7"
"218","A.J. Green",ARI,"WR102","78","238","156.4","56.5"
"219","Harrison Bryant",CLE,"TE39","175","222","203.8","15.0"
"220","Ian Thomas",CAR,"TE40","193","230","204.2","10.3"
"221","Collin Johnson",NYG,"WR103","177","261","205.6","19.0"
"222","Greg Ward",PHI,"WR104","176","247","213.5","17.1"
"223","MyCole Pruitt",TEN,"TE41","191","222","206.9","8.6"
"224","Durham Smythe",MIA,"TE42","184","230","210.3","13.0"
"225","Isaiah Ford",MIA,"WR105","175","271","213.8","22.0"
"226","Braxton Berrios",NYJ,"WR106","186","275","214.5","23.6"
"227","Adam Shaheen",MIA,"TE43","200","236","215.1","9.0"
"228","Ross Dwelley",SF,"TE44","185","299","229.1","27.9"
"229","Amari Rodgers",GB,"WR107","180","316","224.2","38.1"
"230","Ryan Griffin",NYJ,"TE45","200","239","222.4","7.9"
"231","Keith Smith",ATL,"RB79","209","283","241.7","23.0"
"232","Josh Oliver",BAL,"TE46","205","296","226.4","18.9"
"233","Alec Ingold",LV,"RB80","207","278","233.3","20.5"
"234","Kevin White",NO,"WR108","175","245","214.3","20.7"
"235","Antoine Wesley",ARI,"WR109","161","307","198.5","45.5"
"236","Zach Gentry",PIT,"TE47","198","275","232.3","18.8"
"237","Chris Herndon IV",MIN,"TE48","218","248","233.4","7.7"
"238","Royce Freeman",CAR,"RB81","163","224","193.8","18.4"
"239","Garrett Griffin",NO,"TE49","207","271","233.8","14.7"
"240","Jakob Johnson",NE,"RB82","215","293","246.7","24.3"
"241","Jesse James",CHI,"TE50","219","262","236.6","10.6"
"242","Alex Armah Jr.",NO,"RB83","207","274","244.8","22.5"
"243","Gary Brightwell",NYG,"RB84","210","291","247.3","26.6"
"244","Keith Kirkwood",CAR,"WR110","207","235","220.6","7.3"
"245","Reggie Gilliam",BUF,"RB85","216","294","251.0","26.6"
"246","James Proche II",BAL,"WR111","197","256","231.8","13.9"
"247","Damiere Byrd",CHI,"WR112","227","277","239.5","12.2"
"248","Trent Sherfield",SF,"WR113","219","279","234.8","14.0"
"249","Charlie Woerner",SF,"TE51","213","323","244.5","24.6"
"250","Christian Blake",ATL,"WR114","222","290","237.6","17.8"
"251","Juwan Johnson",NO,"TE52","198","230","210.4","10.6"
"252","Gabe Nabers",LAC,"RB86","225","308","259.1","28.7"
"253","John Kelly",CLE,"RB87","211","295","247.7","30.5"
"254","Buddy Howell",LAR,"RB88","224","301","260.6","29.8"
"255","Mike Boone",DEN,"RB89","218","305","250.8","30.5"
"256","Johnny Stanton",CLE,"RB90","205","297","246.7","30.6"
"257","Noah Brown",DAL,"WR115","190","300","224.2","30.8"
"258","Eric Saubert",DEN,"TE53","224","291","245.0","19.6"
"259","Wayne Gallman Jr.",ATL,"RB91","214","294","249.8","26.3"
"260","Luke Farrell",JAC,"TE54","234","271","249.8","13.1"
"261","Jauan Jennings",SF,"WR116","218","306","250.2","23.1"
"262","Trayveon Williams",CIN,"RB92","218","315","257.2","33.0"
"263","Mike Strachan",IND,"WR117","211","280","244.8","20.9"
"264","Stephen Anderson",LAC,"TE55","236","280","253.4","14.1"
"265","Trenton Cannon",SF,"RB93","223","310","261.0","32.6"
"266","Tavon Austin",JAC,"WR118","186","248","213.0","20.5"
"267","Lee Smith",ATL,"TE56","224","269","247.0","13.9"
"268","Artavis Pierce",CHI,"RB94","222","315","255.7","30.1"
"269","Kendall Hinton",DEN,"WR119","231","332","258.1","27.1"
"270","Patrick Ricard",BAL,"RB95","234","294","258.7","15.5"
"271","Miles Boykin",BAL,"WR120","230","342","261.3","31.1"
"272","Jack Stoll",PHI,"TE57","234","280","253.9","11.4"
"273","Chris Evans",CIN,"RB96","229","301","262.3","21.6"
"274","Jimmy Graham",CHI,"TE58","234","267","246.3","11.6"
"275","Preston Williams",MIA,"WR121","161","251","204.4","30.7"
"276","Chris Manhertz",JAC,"TE59","241","274","251.3","9.9"
"277","Kylen Granson",IND,"TE60","247","261","252.6","5.2"
"278","Dede Westbrook",MIN,"WR122","218","258","243.0","14.7"
"279","Andy Isabella",ARI,"WR123","177","337","235.8","52.8"
"280","Isaiah McKenzie",BUF,"WR124","228","281","252.2","19.4"
"281","Drew Sample",CIN,"TE61","253","273","264.2","6.2"
"282","Ben Skowronek",LAR,"WR125","222","274","244.6","18.3"
"283","Shi Smith",CAR,"WR126","228","306","246.4","23.0"
"284","J.J. Taylor",NE,"RB97","231","293","254.3","18.3"
"285","Blake Bell",KC,"TE62","254","278","264.9","6.6"
"286","Kahale Warring",BUF,"TE63","250","278","268.4","9.4"
"287","Noah Gray",KC,"TE64","254","292","269.6","12.5"
"288","Kaden Smith",NYG,"TE65","263","279","271.0","5.7"
"289","Dominique Dafney",GB,"TE66","253","283","271.6","9.3"
"290","Cullen Gillaspia",NYG,"RB98","227","316","273.7","38.1"
"291","Juwann Winfree",GB,"WR127","248","313","274.1","22.1"
"292","Antony Auclair",HOU,"TE67","269","302","278.4","9.7"
"293","Darrell Daniels",ARI,"TE68","259","327","281.8","18.5"
"294","Luke Stocker",MIN,"TE69","262","288","276.4","9.6"
"295","Nick Boyle",BAL,"TE70","210","283","248.6","27.2"
"296","Jesper Horsted",CHI,"TE71","266","334","285.9","21.3"
"297","Dillon Stoner",LV,"WR128","218","320","278.5","34.5"
"298","Jake Kumerow",BUF,"WR129","264","302","281.5","16.1"
"299","Jeremy Sprinkle",DAL,"TE72","272","297","283.2","7.5"
"300","Richard Rodgers",PHI,"TE73","227","300","271.0","25.5"
"301","Kendall Blanton",LAR,"TE74","259","291","276.4","10.2"
"302","Jacob Harris",LAR,"TE75","286","301","291.3","5.2"
"303","Dezmon Patmon",IND,"WR130","191","329","280.4","51.8"
"304","Tre' McKitty",LAC,"TE76","289","338","302.4","16.1"
"305","Alex Erickson",CAR,"WR131","266","325","295.2","21.8"
"306","Deon Jackson",IND,"RB99","260","334","295.7","26.0"
"307","Quintin Morris",BUF,"TE77","270","314","287.6","14.6"
"308","Andy Janovich",CLE,"RB100","258","333","290.8","29.2"
"309","Stanley Morgan Jr.",CIN,"WR132","282","328","302.2","15.8"
"310","Willie Snead IV",CAR,"WR133","246","327","293.6","28.6"
"311","Dwayne Washington",NO,"RB101","274","323","294.8","15.8"
"312","Jeff Smith",NYJ,"WR134","277","326","303.7","16.8"
"313","Laquon Treadwell",JAC,"WR135","263","316","295.0","21.0"
"314","Sean McKeon",DAL,"TE78","285","320","296.0","12.5"
"315","Trevon Wesco",NYJ,"TE79","290","318","307.0","9.2"
"316","Daniel Brown",KC,"TE80","289","321","304.0","11.8"
"317","Kalif Jackson",MIA,"TE81","275","317","293.8","15.9"
"318","Gunner Olszewski",NE,"WR136","297","330","312.5","12.4"
"319","Qadree Ollison",ATL,"RB102","295","336","306.4","15.0"
"320","John Hightower",PHI,"WR137","294","324","308.0","10.0"
"321","Kristian Wilkerson",NE,"WR138","260","344","308.6","28.3"
"322","Daniel Helm",LV,"TE82","283","322","300.0","15.0"
"323","Mitchell Wilcox",CIN,"TE83","298","328","312.0","11.2"
"324","Jakeem Grant Sr.",CHI,"WR139","270","333","312.6","22.6"
"325","Marcus Kemp",KC,"WR140","309","324","313.2","5.5"
"326","Tory Carter",TEN,"RB103","297","325","304.8","11.7"
"327","Colin Thompson",CAR,"TE84","307","321","313.8","5.8"
"328","Mike Thomas",CIN,"WR141","285","350","317.2","23.1"
"329","Kirk Merritt",MIA,"WR142","263","282","272.5","9.5"
"330","Derek Watt",PIT,"RB104","298","335","312.0","14.2"
"331","Cethan Carter",MIA,"TE85","264","332","313.0","28.4"
"332","Demetrius Harris",ARI,"TE86","291","331","316.8","15.6"
"333","Eno Benjamin",ARI,"RB105","309","338","318.8","11.4"
"334","Lil'Jordan Humphrey",NO,"WR143","281","334","311.3","22.3"
"335","Tylan Wallace",BAL,"WR144","301","356","328.8","20.9"
"336","John Brown",FA,"WR145","303","337","314.3","16.0"
"337","Corey Clement",DAL,"RB106","315","342","322.8","11.2"
"338","Brad Cottam",KC,"TE87","292","340","315.3","19.6"
"339","Matt Bushman",LV,"TE88","276","346","316.0","29.4"
"340","Greg Dortch",ARI,"WR146","304","306","305.0","1.0"
"341","KJ Hill Jr.",LAC,"WR147","312","355","328.3","17.3"
"342","Kene Nwangwu",MIN,"RB107","306","339","321.3","13.6"
"343","Dan Chisena",MIN,"WR148","307","359","330.8","20.2"
"344","Giovanni Ricci",CAR,"TE89","294","351","324.7","23.5"
"345","Clark Harris",CIN,"TE90","307","348","324.0","17.4"
"346","Michael Burton",KC,"RB108","308","343","324.0","14.4"
"347","Darnell Dinkins",NO,"TE91","313","349","328.0","15.3"
"348","Frank Darby",ATL,"WR149","302","354","334.3","19.8"
"349","Malik Taylor",GB,"WR150","309","357","335.8","17.2"
"350","Patrick Taylor Jr.",GB,"RB109","319","345","329.0","11.4"
"351","Taiwan Jones",BUF,"RB110","324","347","333.7","9.7"
"352","Andrew Beck",DEN,"TE92","326","352","336.3","11.3"
"353","Keke Coutee",IND,"WR151","319","360","339.5","20.5"
"354","Tyler Davis",GB,"TE93","335","353","342.3","7.7"
"355","Malik Turner",DAL,"WR152","333","361","345.0","11.8"
"356","Cody White",PIT,"WR153","336","358","345.3","9.3"
"357","J.J. Koski",LAR,"WR154","343","363","349.7","9.4"
"358","Hunter Long",MIA,"TE94","339","362","350.5","11.5"
"359","Andre Roberts",LAC,"WR155","344","364","350.7","9.4"
"360","Tyrie Cleveland",DEN,"WR156","345","365","351.7","9.4"
"361","Diontae Spencer",DEN,"WR157","346","366","353.0","9.2"
